cameraID,imageName,objectID,class_norm,source,img_path
c002,006704.jpg,urban_926,crosswalk,urban,Urban2026/image_train/006704.jpg
c001,006705.jpg,urban_484,trafficsign,urban,Urban2026/image_train/006705.jpg
c003,006706.jpg,urban_950,trafficsign,urban,Urban2026/image_train/006706.jpg
c001,006707.jpg,urban_501,trafficsign,urban,Urban2026/image_train/006707.jpg
c003,006708.jpg,urban_398,trafficsign,urban,Urban2026/image_train/006708.jpg
c002,006709.jpg,urban_431,container,urban,Urban2026/image_train/006709.jpg
c001,006710.jpg,urban_501,trafficsign,urban,Urban2026/image_train/006710.jpg
c003,006711.jpg,urban_785,trafficsign,urban,Urban2026/image_train/006711.jpg
c002,006712.jpg,urban_690,trafficsign,urban,Urban2026/image_train/006712.jpg
c001,006713.jpg,urban_987,trafficsign,urban,Urban2026/image_train/006713.jpg
c001,006714.jpg,urban_1065,trafficsign,urban,Urban2026/image_train/006714.jpg
c002,006715.jpg,urban_725,trafficsign,urban,Urban2026/image_train/006715.jpg
c003,006716.jpg,urban_460,trafficsign,urban,Urban2026/image_train/006716.jpg
c002,006717.jpg,urban_569,trafficsign,urban,Urban2026/image_train/006717.jpg
c001,006718.jpg,urban_932,trafficsign,urban,Urban2026/image_train/006718.jpg
c002,006719.jpg,urban_448,rubbishbin,urban,Urban2026/image_train/006719.jpg
c002,006720.jpg,urban_406,crosswalk,urban,Urban2026/image_train/006720.jpg
c002,006721.jpg,urban_826,trafficsign,urban,Urban2026/image_train/006721.jpg
c002,006722.jpg,urban_165,trafficsign,urban,Urban2026/image_train/006722.jpg
c003,006723.jpg,urban_736,crosswalk,urban,Urban2026/image_train/006723.jpg
c001,006724.jpg,urban_988,container,urban,Urban2026/image_train/006724.jpg
c003,006725.jpg,urban_647,trafficsign,urban,Urban2026/image_train/006725.jpg
c001,006726.jpg,urban_327,trafficsign,urban,Urban2026/image_train/006726.jpg
c003,006727.jpg,urban_999,trafficsign,urban,Urban2026/image_train/006727.jpg
c001,006728.jpg,urban_516,trafficsign,urban,Urban2026/image_train/006728.jpg
c001,006729.jpg,urban_850,trafficsign,urban,Urban2026/image_train/006729.jpg
c001,006730.jpg,urban_171,trafficsign,urban,Urban2026/image_train/006730.jpg
c001,006731.jpg,urban_271,trafficsign,urban,Urban2026/image_train/006731.jpg
c003,006732.jpg,urban_592,trafficsign,urban,Urban2026/image_train/006732.jpg
c003,006733.jpg,urban_19,rubbishbin,urban,Urban2026/image_train/006733.jpg
c001,006734.jpg,urban_573,trafficsign,urban,Urban2026/image_train/006734.jpg
c001,006735.jpg,urban_793,trafficsign,urban,Urban2026/image_train/006735.jpg
c003,006736.jpg,urban_1059,trafficsign,urban,Urban2026/image_train/006736.jpg
c003,006737.jpg,urban_828,rubbishbin,urban,Urban2026/image_train/006737.jpg
c003,006738.jpg,urban_623,crosswalk,urban,Urban2026/image_train/006738.jpg
c001,006739.jpg,urban_84,trafficsign,urban,Urban2026/image_train/006739.jpg
c001,006740.jpg,urban_834,trafficsign,urban,Urban2026/image_train/006740.jpg
c001,006741.jpg,urban_195,trafficsign,urban,Urban2026/image_train/006741.jpg
c002,006742.jpg,urban_950,trafficsign,urban,Urban2026/image_train/006742.jpg
c002,006743.jpg,urban_967,container,urban,Urban2026/image_train/006743.jpg
c002,006744.jpg,urban_1031,crosswalk,urban,Urban2026/image_train/006744.jpg
c001,006745.jpg,urban_10,trafficsign,urban,Urban2026/image_train/006745.jpg
c002,006746.jpg,urban_1020,container,urban,Urban2026/image_train/006746.jpg
c003,006747.jpg,urban_216,trafficsign,urban,Urban2026/image_train/006747.jpg
c001,006748.jpg,urban_703,rubbishbin,urban,Urban2026/image_train/006748.jpg
c001,006749.jpg,urban_383,trafficsign,urban,Urban2026/image_train/006749.jpg
c001,006750.jpg,urban_392,trafficsign,urban,Urban2026/image_train/006750.jpg
c001,006751.jpg,urban_141,crosswalk,urban,Urban2026/image_train/006751.jpg
c002,006752.jpg,urban_538,trafficsign,urban,Urban2026/image_train/006752.jpg
c001,006753.jpg,urban_714,trafficsign,urban,Urban2026/image_train/006753.jpg
c002,006754.jpg,urban_881,trafficsign,urban,Urban2026/image_train/006754.jpg
c002,006755.jpg,urban_743,trafficsign,urban,Urban2026/image_train/006755.jpg
c001,006756.jpg,urban_1043,container,urban,Urban2026/image_train/006756.jpg
c002,006757.jpg,urban_117,container,urban,Urban2026/image_train/006757.jpg
c002,006758.jpg,urban_227,trafficsign,urban,Urban2026/image_train/006758.jpg
c003,006759.jpg,urban_221,crosswalk,urban,Urban2026/image_train/006759.jpg
c002,006760.jpg,urban_820,trafficsign,urban,Urban2026/image_train/006760.jpg
c003,006761.jpg,urban_841,trafficsign,urban,Urban2026/image_train/006761.jpg
c001,006762.jpg,urban_240,crosswalk,urban,Urban2026/image_train/006762.jpg
c003,006763.jpg,urban_1090,container,urban,Urban2026/image_train/006763.jpg
c001,006764.jpg,urban_26,trafficsign,urban,Urban2026/image_train/006764.jpg
c001,006765.jpg,urban_57,trafficsign,urban,Urban2026/image_train/006765.jpg
c002,006766.jpg,urban_195,trafficsign,urban,Urban2026/image_train/006766.jpg
c001,006767.jpg,urban_472,trafficsign,urban,Urban2026/image_train/006767.jpg
c003,006768.jpg,urban_1090,container,urban,Urban2026/image_train/006768.jpg
c003,006769.jpg,urban_796,container,urban,Urban2026/image_train/006769.jpg
c003,006770.jpg,urban_1058,container,urban,Urban2026/image_train/006770.jpg
c003,006771.jpg,urban_1053,trafficsign,urban,Urban2026/image_train/006771.jpg
c001,006772.jpg,urban_186,trafficsign,urban,Urban2026/image_train/006772.jpg
c002,006773.jpg,urban_303,trafficsign,urban,Urban2026/image_train/006773.jpg
c003,006774.jpg,urban_292,trafficsign,urban,Urban2026/image_train/006774.jpg
c001,006775.jpg,urban_434,trafficsign,urban,Urban2026/image_train/006775.jpg
c001,006776.jpg,urban_1084,trafficsign,urban,Urban2026/image_train/006776.jpg
c003,006777.jpg,urban_885,crosswalk,urban,Urban2026/image_train/006777.jpg
c002,006778.jpg,urban_309,trafficsign,urban,Urban2026/image_train/006778.jpg
c003,006779.jpg,urban_909,trafficsign,urban,Urban2026/image_train/006779.jpg
c002,006780.jpg,urban_336,trafficsign,urban,Urban2026/image_train/006780.jpg
c002,006781.jpg,urban_659,trafficsign,urban,Urban2026/image_train/006781.jpg
c002,006782.jpg,urban_354,rubbishbin,urban,Urban2026/image_train/006782.jpg
c002,006783.jpg,urban_746,crosswalk,urban,Urban2026/image_train/006783.jpg
c001,006784.jpg,urban_654,trafficsign,urban,Urban2026/image_train/006784.jpg
c003,006785.jpg,urban_152,trafficsign,urban,Urban2026/image_train/006785.jpg
c001,006786.jpg,urban_810,rubbishbin,urban,Urban2026/image_train/006786.jpg
c003,006787.jpg,urban_227,trafficsign,urban,Urban2026/image_train/006787.jpg
c002,006788.jpg,urban_326,container,urban,Urban2026/image_train/006788.jpg
c003,006789.jpg,urban_235,trafficsign,urban,Urban2026/image_train/006789.jpg
c001,006790.jpg,urban_1073,trafficsign,urban,Urban2026/image_train/006790.jpg
c003,006791.jpg,urban_720,container,urban,Urban2026/image_train/006791.jpg
c002,006792.jpg,urban_998,trafficsign,urban,Urban2026/image_train/006792.jpg
c002,006793.jpg,urban_25,crosswalk,urban,Urban2026/image_train/006793.jpg
c003,006794.jpg,urban_182,trafficsign,urban,Urban2026/image_train/006794.jpg
c003,006795.jpg,urban_1038,trafficsign,urban,Urban2026/image_train/006795.jpg
c002,006796.jpg,urban_437,rubbishbin,urban,Urban2026/image_train/006796.jpg
c001,006797.jpg,urban_122,trafficsign,urban,Urban2026/image_train/006797.jpg
c001,006798.jpg,urban_957,container,urban,Urban2026/image_train/006798.jpg
c002,006799.jpg,urban_586,container,urban,Urban2026/image_train/006799.jpg
c001,006800.jpg,urban_775,trafficsign,urban,Urban2026/image_train/006800.jpg
c001,006801.jpg,urban_664,crosswalk,urban,Urban2026/image_train/006801.jpg
c003,006802.jpg,urban_736,crosswalk,urban,Urban2026/image_train/006802.jpg
c001,006803.jpg,urban_646,trafficsign,urban,Urban2026/image_train/006803.jpg
c003,006804.jpg,urban_169,container,urban,Urban2026/image_train/006804.jpg
c001,006805.jpg,urban_241,container,urban,Urban2026/image_train/006805.jpg
c003,006806.jpg,urban_595,trafficsign,urban,Urban2026/image_train/006806.jpg
c003,006807.jpg,urban_1056,trafficsign,urban,Urban2026/image_train/006807.jpg
c001,006808.jpg,urban_932,trafficsign,urban,Urban2026/image_train/006808.jpg
c003,006809.jpg,urban_994,trafficsign,urban,Urban2026/image_train/006809.jpg
c002,006810.jpg,urban_891,trafficsign,urban,Urban2026/image_train/006810.jpg
c002,006811.jpg,urban_521,container,urban,Urban2026/image_train/006811.jpg
c003,006812.jpg,urban_118,trafficsign,urban,Urban2026/image_train/006812.jpg
c001,006813.jpg,urban_65,trafficsign,urban,Urban2026/image_train/006813.jpg
c003,006814.jpg,urban_813,crosswalk,urban,Urban2026/image_train/006814.jpg
c003,006815.jpg,urban_7,trafficsign,urban,Urban2026/image_train/006815.jpg
c002,006816.jpg,urban_542,container,urban,Urban2026/image_train/006816.jpg
c002,006817.jpg,urban_91,trafficsign,urban,Urban2026/image_train/006817.jpg
c001,006818.jpg,urban_407,trafficsign,urban,Urban2026/image_train/006818.jpg
c001,006819.jpg,urban_733,container,urban,Urban2026/image_train/006819.jpg
c003,006820.jpg,urban_472,trafficsign,urban,Urban2026/image_train/006820.jpg
c002,006821.jpg,urban_246,trafficsign,urban,Urban2026/image_train/006821.jpg
c003,006822.jpg,urban_580,crosswalk,urban,Urban2026/image_train/006822.jpg
c003,006823.jpg,urban_946,container,urban,Urban2026/image_train/006823.jpg
c002,006824.jpg,urban_265,crosswalk,urban,Urban2026/image_train/006824.jpg
c001,006825.jpg,urban_133,trafficsign,urban,Urban2026/image_train/006825.jpg
c001,006826.jpg,urban_989,trafficsign,urban,Urban2026/image_train/006826.jpg
c003,006827.jpg,urban_769,crosswalk,urban,Urban2026/image_train/006827.jpg
c002,006828.jpg,urban_178,trafficsign,urban,Urban2026/image_train/006828.jpg
c002,006829.jpg,urban_70,trafficsign,urban,Urban2026/image_train/006829.jpg
c003,006830.jpg,urban_1005,crosswalk,urban,Urban2026/image_train/006830.jpg
c001,006831.jpg,urban_99,trafficsign,urban,Urban2026/image_train/006831.jpg
c003,006832.jpg,urban_330,trafficsign,urban,Urban2026/image_train/006832.jpg
c002,006833.jpg,urban_550,trafficsign,urban,Urban2026/image_train/006833.jpg
c001,006834.jpg,urban_399,trafficsign,urban,Urban2026/image_train/006834.jpg
c003,006835.jpg,urban_228,trafficsign,urban,Urban2026/image_train/006835.jpg
c002,006836.jpg,urban_299,trafficsign,urban,Urban2026/image_train/006836.jpg
c001,006837.jpg,urban_900,trafficsign,urban,Urban2026/image_train/006837.jpg
c003,006838.jpg,urban_651,container,urban,Urban2026/image_train/006838.jpg
c002,006839.jpg,urban_143,trafficsign,urban,Urban2026/image_train/006839.jpg
c003,006840.jpg,urban_119,crosswalk,urban,Urban2026/image_train/006840.jpg
c002,006841.jpg,urban_1066,crosswalk,urban,Urban2026/image_train/006841.jpg
c003,006842.jpg,urban_755,trafficsign,urban,Urban2026/image_train/006842.jpg
c001,006843.jpg,urban_926,crosswalk,urban,Urban2026/image_train/006843.jpg
c001,006844.jpg,urban_814,trafficsign,urban,Urban2026/image_train/006844.jpg
c001,006845.jpg,urban_499,trafficsign,urban,Urban2026/image_train/006845.jpg
c001,006846.jpg,urban_225,trafficsign,urban,Urban2026/image_train/006846.jpg
c001,006847.jpg,urban_756,crosswalk,urban,Urban2026/image_train/006847.jpg
c002,006848.jpg,urban_77,container,urban,Urban2026/image_train/006848.jpg
c003,006849.jpg,urban_1066,crosswalk,urban,Urban2026/image_train/006849.jpg
c001,006850.jpg,urban_843,trafficsign,urban,Urban2026/image_train/006850.jpg
c003,006851.jpg,urban_561,trafficsign,urban,Urban2026/image_train/006851.jpg
c002,006852.jpg,urban_1078,trafficsign,urban,Urban2026/image_train/006852.jpg
c001,006853.jpg,urban_988,container,urban,Urban2026/image_train/006853.jpg
c003,006854.jpg,urban_68,rubbishbin,urban,Urban2026/image_train/006854.jpg
c001,006855.jpg,urban_469,trafficsign,urban,Urban2026/image_train/006855.jpg
c002,006856.jpg,urban_373,trafficsign,urban,Urban2026/image_train/006856.jpg
c001,006857.jpg,urban_184,trafficsign,urban,Urban2026/image_train/006857.jpg
c002,006858.jpg,urban_1077,trafficsign,urban,Urban2026/image_train/006858.jpg
c003,006859.jpg,urban_507,trafficsign,urban,Urban2026/image_train/006859.jpg
c001,006860.jpg,urban_528,container,urban,Urban2026/image_train/006860.jpg
c001,006861.jpg,urban_843,trafficsign,urban,Urban2026/image_train/006861.jpg
c001,006862.jpg,urban_439,trafficsign,urban,Urban2026/image_train/006862.jpg
c001,006863.jpg,urban_543,trafficsign,urban,Urban2026/image_train/006863.jpg
c002,006864.jpg,urban_1061,trafficsign,urban,Urban2026/image_train/006864.jpg
c002,006865.jpg,urban_984,trafficsign,urban,Urban2026/image_train/006865.jpg
c001,006866.jpg,urban_623,crosswalk,urban,Urban2026/image_train/006866.jpg
c003,006867.jpg,urban_528,container,urban,Urban2026/image_train/006867.jpg
c003,006868.jpg,urban_864,crosswalk,urban,Urban2026/image_train/006868.jpg
c001,006869.jpg,urban_243,trafficsign,urban,Urban2026/image_train/006869.jpg
c002,006870.jpg,urban_557,container,urban,Urban2026/image_train/006870.jpg
c002,006871.jpg,urban_941,trafficsign,urban,Urban2026/image_train/006871.jpg
c001,006872.jpg,urban_132,trafficsign,urban,Urban2026/image_train/006872.jpg
c003,006873.jpg,urban_801,crosswalk,urban,Urban2026/image_train/006873.jpg
c002,006874.jpg,urban_969,crosswalk,urban,Urban2026/image_train/006874.jpg
c003,006875.jpg,urban_82,trafficsign,urban,Urban2026/image_train/006875.jpg
c001,006876.jpg,urban_838,trafficsign,urban,Urban2026/image_train/006876.jpg
c002,006877.jpg,urban_860,trafficsign,urban,Urban2026/image_train/006877.jpg
c003,006878.jpg,urban_947,crosswalk,urban,Urban2026/image_train/006878.jpg
c002,006879.jpg,urban_383,trafficsign,urban,Urban2026/image_train/006879.jpg
c002,006880.jpg,urban_370,crosswalk,urban,Urban2026/image_train/006880.jpg
c002,006881.jpg,urban_1005,crosswalk,urban,Urban2026/image_train/006881.jpg
c003,006882.jpg,urban_1068,trafficsign,urban,Urban2026/image_train/006882.jpg
c003,006883.jpg,urban_336,trafficsign,urban,Urban2026/image_train/006883.jpg
c001,006884.jpg,urban_498,trafficsign,urban,Urban2026/image_train/006884.jpg
c003,006885.jpg,urban_443,trafficsign,urban,Urban2026/image_train/006885.jpg
c001,006886.jpg,urban_436,trafficsign,urban,Urban2026/image_train/006886.jpg
c001,006887.jpg,urban_506,trafficsign,urban,Urban2026/image_train/006887.jpg
c002,006889.jpg,urban_265,crosswalk,urban,Urban2026/image_train/006889.jpg
c003,006890.jpg,urban_62,trafficsign,urban,Urban2026/image_train/006890.jpg
c001,006891.jpg,urban_665,crosswalk,urban,Urban2026/image_train/006891.jpg
c003,006892.jpg,urban_290,trafficsign,urban,Urban2026/image_train/006892.jpg
c001,006893.jpg,urban_252,crosswalk,urban,Urban2026/image_train/006893.jpg
c003,006894.jpg,urban_649,trafficsign,urban,Urban2026/image_train/006894.jpg
c001,006895.jpg,urban_613,crosswalk,urban,Urban2026/image_train/006895.jpg
c003,006896.jpg,urban_274,container,urban,Urban2026/image_train/006896.jpg
c002,006897.jpg,urban_207,trafficsign,urban,Urban2026/image_train/006897.jpg
c001,006898.jpg,urban_1080,trafficsign,urban,Urban2026/image_train/006898.jpg
c001,006899.jpg,urban_877,crosswalk,urban,Urban2026/image_train/006899.jpg
c001,006900.jpg,urban_414,trafficsign,urban,Urban2026/image_train/006900.jpg
c001,006901.jpg,urban_27,trafficsign,urban,Urban2026/image_train/006901.jpg
c002,006902.jpg,urban_710,trafficsign,urban,Urban2026/image_train/006902.jpg
c001,006903.jpg,urban_221,crosswalk,urban,Urban2026/image_train/006903.jpg
c001,006904.jpg,urban_860,trafficsign,urban,Urban2026/image_train/006904.jpg
c002,006905.jpg,urban_138,trafficsign,urban,Urban2026/image_train/006905.jpg
c003,006906.jpg,urban_363,trafficsign,urban,Urban2026/image_train/006906.jpg
c002,006907.jpg,urban_932,trafficsign,urban,Urban2026/image_train/006907.jpg
c001,006908.jpg,urban_766,trafficsign,urban,Urban2026/image_train/006908.jpg
c002,006909.jpg,urban_931,trafficsign,urban,Urban2026/image_train/006909.jpg
c002,006910.jpg,urban_219,trafficsign,urban,Urban2026/image_train/006910.jpg
c002,006911.jpg,urban_164,container,urban,Urban2026/image_train/006911.jpg
c003,006912.jpg,urban_560,trafficsign,urban,Urban2026/image_train/006912.jpg
c003,006913.jpg,urban_398,trafficsign,urban,Urban2026/image_train/006913.jpg
c001,006914.jpg,urban_713,trafficsign,urban,Urban2026/image_train/006914.jpg
c003,006915.jpg,urban_215,rubbishbin,urban,Urban2026/image_train/006915.jpg
c001,006916.jpg,urban_429,trafficsign,urban,Urban2026/image_train/006916.jpg
c003,006917.jpg,urban_993,trafficsign,urban,Urban2026/image_train/006917.jpg
c001,006918.jpg,urban_307,trafficsign,urban,Urban2026/image_train/006918.jpg
c001,006919.jpg,urban_665,crosswalk,urban,Urban2026/image_train/006919.jpg
c003,006920.jpg,urban_322,trafficsign,urban,Urban2026/image_train/006920.jpg
c001,006921.jpg,urban_240,crosswalk,urban,Urban2026/image_train/006921.jpg
c002,006922.jpg,urban_659,trafficsign,urban,Urban2026/image_train/006922.jpg
c003,006923.jpg,urban_534,trafficsign,urban,Urban2026/image_train/006923.jpg
c003,006924.jpg,urban_378,trafficsign,urban,Urban2026/image_train/006924.jpg
c002,006925.jpg,urban_57,trafficsign,urban,Urban2026/image_train/006925.jpg
c001,006926.jpg,urban_657,trafficsign,urban,Urban2026/image_train/006926.jpg
c002,006927.jpg,urban_523,container,urban,Urban2026/image_train/006927.jpg
c002,006928.jpg,urban_421,trafficsign,urban,Urban2026/image_train/006928.jpg
c003,006929.jpg,urban_19,rubbishbin,urban,Urban2026/image_train/006929.jpg
c003,006930.jpg,urban_557,container,urban,Urban2026/image_train/006930.jpg
c002,006931.jpg,urban_329,trafficsign,urban,Urban2026/image_train/006931.jpg
c002,006932.jpg,urban_681,trafficsign,urban,Urban2026/image_train/006932.jpg
c002,006933.jpg,urban_386,trafficsign,urban,Urban2026/image_train/006933.jpg
c002,006934.jpg,urban_860,trafficsign,urban,Urban2026/image_train/006934.jpg
c002,006935.jpg,urban_437,rubbishbin,urban,Urban2026/image_train/006935.jpg
c002,006936.jpg,urban_127,crosswalk,urban,Urban2026/image_train/006936.jpg
c002,006937.jpg,urban_460,trafficsign,urban,Urban2026/image_train/006937.jpg
c001,006938.jpg,urban_797,trafficsign,urban,Urban2026/image_train/006938.jpg
c001,006939.jpg,urban_297,trafficsign,urban,Urban2026/image_train/006939.jpg
c002,006940.jpg,urban_828,rubbishbin,urban,Urban2026/image_train/006940.jpg
c002,006941.jpg,urban_126,trafficsign,urban,Urban2026/image_train/006941.jpg
c002,006942.jpg,urban_761,trafficsign,urban,Urban2026/image_train/006942.jpg
c002,006943.jpg,urban_148,trafficsign,urban,Urban2026/image_train/006943.jpg
c003,006944.jpg,urban_106,trafficsign,urban,Urban2026/image_train/006944.jpg
c002,006945.jpg,urban_306,rubbishbin,urban,Urban2026/image_train/006945.jpg
c003,006946.jpg,urban_911,container,urban,Urban2026/image_train/006946.jpg
c001,006947.jpg,urban_78,trafficsign,urban,Urban2026/image_train/006947.jpg
c003,006948.jpg,urban_807,trafficsign,urban,Urban2026/image_train/006948.jpg
c002,006949.jpg,urban_857,crosswalk,urban,Urban2026/image_train/006949.jpg
c001,006950.jpg,urban_480,trafficsign,urban,Urban2026/image_train/006950.jpg
c002,006951.jpg,urban_467,trafficsign,urban,Urban2026/image_train/006951.jpg
c002,006952.jpg,urban_397,crosswalk,urban,Urban2026/image_train/006952.jpg
c001,006953.jpg,urban_725,trafficsign,urban,Urban2026/image_train/006953.jpg
c002,006954.jpg,urban_914,trafficsign,urban,Urban2026/image_train/006954.jpg
c003,006955.jpg,urban_357,trafficsign,urban,Urban2026/image_train/006955.jpg
c003,006956.jpg,urban_42,trafficsign,urban,Urban2026/image_train/006956.jpg
c002,006957.jpg,urban_384,trafficsign,urban,Urban2026/image_train/006957.jpg
c001,006958.jpg,urban_806,trafficsign,urban,Urban2026/image_train/006958.jpg
c003,006959.jpg,urban_375,crosswalk,urban,Urban2026/image_train/006959.jpg
c002,006960.jpg,urban_546,trafficsign,urban,Urban2026/image_train/006960.jpg
c003,006961.jpg,urban_907,crosswalk,urban,Urban2026/image_train/006961.jpg
c001,006962.jpg,urban_1028,trafficsign,urban,Urban2026/image_train/006962.jpg
c003,006963.jpg,urban_438,trafficsign,urban,Urban2026/image_train/006963.jpg
c002,006964.jpg,urban_834,trafficsign,urban,Urban2026/image_train/006964.jpg
c003,006965.jpg,urban_499,trafficsign,urban,Urban2026/image_train/006965.jpg
c001,006966.jpg,urban_765,rubbishbin,urban,Urban2026/image_train/006966.jpg
c002,006967.jpg,urban_860,trafficsign,urban,Urban2026/image_train/006967.jpg
c003,006968.jpg,urban_1005,crosswalk,urban,Urban2026/image_train/006968.jpg
c002,006969.jpg,urban_312,trafficsign,urban,Urban2026/image_train/006969.jpg
c001,006970.jpg,urban_740,container,urban,Urban2026/image_train/006970.jpg
c002,006971.jpg,urban_45,trafficsign,urban,Urban2026/image_train/006971.jpg
c001,006972.jpg,urban_455,trafficsign,urban,Urban2026/image_train/006972.jpg
c001,006973.jpg,urban_253,trafficsign,urban,Urban2026/image_train/006973.jpg
c001,006974.jpg,urban_736,crosswalk,urban,Urban2026/image_train/006974.jpg
c001,006975.jpg,urban_618,trafficsign,urban,Urban2026/image_train/006975.jpg
c002,006976.jpg,urban_592,trafficsign,urban,Urban2026/image_train/006976.jpg
c002,006977.jpg,urban_703,rubbishbin,urban,Urban2026/image_train/006977.jpg
c003,006978.jpg,urban_605,trafficsign,urban,Urban2026/image_train/006978.jpg
c002,006979.jpg,urban_321,trafficsign,urban,Urban2026/image_train/006979.jpg
c002,006980.jpg,urban_157,container,urban,Urban2026/image_train/006980.jpg
c002,006981.jpg,urban_932,trafficsign,urban,Urban2026/image_train/006981.jpg
c001,006982.jpg,urban_664,crosswalk,urban,Urban2026/image_train/006982.jpg
c001,006983.jpg,urban_705,trafficsign,urban,Urban2026/image_train/006983.jpg
c001,006984.jpg,urban_858,trafficsign,urban,Urban2026/image_train/006984.jpg
c003,006985.jpg,urban_593,trafficsign,urban,Urban2026/image_train/006985.jpg
c002,006986.jpg,urban_439,trafficsign,urban,Urban2026/image_train/006986.jpg
c002,006987.jpg,urban_526,trafficsign,urban,Urban2026/image_train/006987.jpg
c001,006988.jpg,urban_204,crosswalk,urban,Urban2026/image_train/006988.jpg
c001,006989.jpg,urban_412,trafficsign,urban,Urban2026/image_train/006989.jpg
c001,006990.jpg,urban_206,trafficsign,urban,Urban2026/image_train/006990.jpg
c003,006991.jpg,urban_871,container,urban,Urban2026/image_train/006991.jpg
c001,006992.jpg,urban_233,trafficsign,urban,Urban2026/image_train/006992.jpg
c002,006993.jpg,urban_927,trafficsign,urban,Urban2026/image_train/006993.jpg
c002,006994.jpg,urban_456,trafficsign,urban,Urban2026/image_train/006994.jpg
c003,006995.jpg,urban_75,trafficsign,urban,Urban2026/image_train/006995.jpg
c001,006996.jpg,urban_801,crosswalk,urban,Urban2026/image_train/006996.jpg
c003,006997.jpg,urban_847,trafficsign,urban,Urban2026/image_train/006997.jpg
c003,006998.jpg,urban_335,trafficsign,urban,Urban2026/image_train/006998.jpg
c001,006999.jpg,urban_750,trafficsign,urban,Urban2026/image_train/006999.jpg
c002,007000.jpg,urban_443,trafficsign,urban,Urban2026/image_train/007000.jpg
c002,007001.jpg,urban_117,container,urban,Urban2026/image_train/007001.jpg
c003,007002.jpg,urban_903,trafficsign,urban,Urban2026/image_train/007002.jpg
c002,007003.jpg,urban_160,container,urban,Urban2026/image_train/007003.jpg
c002,007004.jpg,urban_843,trafficsign,urban,Urban2026/image_train/007004.jpg
c001,007005.jpg,urban_636,trafficsign,urban,Urban2026/image_train/007005.jpg
c003,007006.jpg,urban_199,container,urban,Urban2026/image_train/007006.jpg
c001,007007.jpg,urban_823,trafficsign,urban,Urban2026/image_train/007007.jpg
c003,007008.jpg,urban_562,trafficsign,urban,Urban2026/image_train/007008.jpg
c001,007009.jpg,urban_818,trafficsign,urban,Urban2026/image_train/007009.jpg
c002,007010.jpg,urban_882,trafficsign,urban,Urban2026/image_train/007010.jpg
c002,007011.jpg,urban_590,container,urban,Urban2026/image_train/007011.jpg
c003,007012.jpg,urban_145,trafficsign,urban,Urban2026/image_train/007012.jpg
c003,007013.jpg,urban_874,trafficsign,urban,Urban2026/image_train/007013.jpg
c003,007014.jpg,urban_1011,trafficsign,urban,Urban2026/image_train/007014.jpg
c002,007015.jpg,urban_100,crosswalk,urban,Urban2026/image_train/007015.jpg
c003,007016.jpg,urban_752,container,urban,Urban2026/image_train/007016.jpg
c003,007017.jpg,urban_946,container,urban,Urban2026/image_train/007017.jpg
c003,007018.jpg,urban_285,trafficsign,urban,Urban2026/image_train/007018.jpg
c001,007019.jpg,urban_84,trafficsign,urban,Urban2026/image_train/007019.jpg
c002,007020.jpg,urban_312,trafficsign,urban,Urban2026/image_train/007020.jpg
c002,007021.jpg,urban_378,trafficsign,urban,Urban2026/image_train/007021.jpg
c002,007022.jpg,urban_737,trafficsign,urban,Urban2026/image_train/007022.jpg
c003,007023.jpg,urban_604,rubbishbin,urban,Urban2026/image_train/007023.jpg
c002,007024.jpg,urban_438,trafficsign,urban,Urban2026/image_train/007024.jpg
c002,007025.jpg,urban_1059,trafficsign,urban,Urban2026/image_train/007025.jpg
c002,007026.jpg,urban_901,crosswalk,urban,Urban2026/image_train/007026.jpg
c001,007027.jpg,urban_468,trafficsign,urban,Urban2026/image_train/007027.jpg
c001,007028.jpg,urban_282,trafficsign,urban,Urban2026/image_train/007028.jpg
c003,007029.jpg,urban_991,crosswalk,urban,Urban2026/image_train/007029.jpg
c001,007030.jpg,urban_223,trafficsign,urban,Urban2026/image_train/007030.jpg
c002,007031.jpg,urban_863,trafficsign,urban,Urban2026/image_train/007031.jpg
c001,007032.jpg,urban_1073,trafficsign,urban,Urban2026/image_train/007032.jpg
c002,007033.jpg,urban_455,trafficsign,urban,Urban2026/image_train/007033.jpg
c003,007034.jpg,urban_984,trafficsign,urban,Urban2026/image_train/007034.jpg
c002,007035.jpg,urban_993,trafficsign,urban,Urban2026/image_train/007035.jpg
c001,007036.jpg,urban_302,rubbishbin,urban,Urban2026/image_train/007036.jpg
c003,007037.jpg,urban_477,trafficsign,urban,Urban2026/image_train/007037.jpg
c003,007038.jpg,urban_949,trafficsign,urban,Urban2026/image_train/007038.jpg
c001,007039.jpg,urban_736,crosswalk,urban,Urban2026/image_train/007039.jpg
c001,007040.jpg,urban_67,trafficsign,urban,Urban2026/image_train/007040.jpg
c003,007041.jpg,urban_354,rubbishbin,urban,Urban2026/image_train/007041.jpg
c002,007042.jpg,urban_933,crosswalk,urban,Urban2026/image_train/007042.jpg
c001,007043.jpg,urban_298,rubbishbin,urban,Urban2026/image_train/007043.jpg
c003,007044.jpg,urban_14,trafficsign,urban,Urban2026/image_train/007044.jpg
c003,007045.jpg,urban_128,trafficsign,urban,Urban2026/image_train/007045.jpg
c002,007046.jpg,urban_935,trafficsign,urban,Urban2026/image_train/007046.jpg
c002,007047.jpg,urban_909,trafficsign,urban,Urban2026/image_train/007047.jpg
