cameraID,imageName,objectID,Class
c003,004787.jpg,298,TrafficSign
c002,004788.jpg,44,TrafficSign
c003,004789.jpg,117,Container
c003,004790.jpg,218,Container
c001,004791.jpg,27,Container
c001,004792.jpg,9,Container
c003,004793.jpg,363,RubbishBins
c001,004794.jpg,55,Container
c003,004795.jpg,353,TrafficSign
c004,004796.jpg,394,Crosswalk
c003,004797.jpg,66,TrafficSign
c003,004798.jpg,21,TrafficSign
c003,004799.jpg,345,Crosswalk
c002,004800.jpg,68,Container
c003,004801.jpg,432,TrafficSign
c003,004802.jpg,463,TrafficSign
c003,004803.jpg,50,Container
c003,004804.jpg,109,TrafficSign
c003,004805.jpg,389,TrafficSign
c004,004806.jpg,435,Container
c003,004807.jpg,404,TrafficSign
c003,004808.jpg,69,TrafficSign
c001,004809.jpg,215,TrafficSign
c004,004810.jpg,4,Container
c003,004811.jpg,123,TrafficSign
c003,004812.jpg,79,Crosswalk
c003,004813.jpg,163,Container
c004,004814.jpg,306,Crosswalk
c003,004815.jpg,459,TrafficSign
c003,004816.jpg,168,Container
c003,004817.jpg,403,TrafficSign
c003,004818.jpg,30,TrafficSign
c001,004819.jpg,388,TrafficSign
c003,004820.jpg,74,TrafficSign
c004,004821.jpg,93,Crosswalk
c002,004822.jpg,44,TrafficSign
c001,004823.jpg,462,Container
c002,004824.jpg,343,Crosswalk
c001,004825.jpg,271,TrafficSign
c002,004826.jpg,351,TrafficSign
c003,004827.jpg,325,TrafficSign
c003,004828.jpg,84,Crosswalk
c001,004829.jpg,93,Crosswalk
c002,004830.jpg,60,Crosswalk
c001,004831.jpg,200,Crosswalk
c003,004832.jpg,32,Container
c002,004833.jpg,196,Crosswalk
c003,004834.jpg,431,TrafficSign
c004,004835.jpg,197,Container
c002,004836.jpg,475,TrafficSign
c001,004837.jpg,321,TrafficSign
c003,004838.jpg,152,TrafficSign
c003,004839.jpg,32,Container
c003,004840.jpg,365,TrafficSign
c002,004841.jpg,107,TrafficSign
c002,004842.jpg,1,Crosswalk
c001,004843.jpg,314,Crosswalk
c001,004844.jpg,77,TrafficSign
c001,004845.jpg,422,TrafficSign
c003,004846.jpg,321,TrafficSign
c004,004847.jpg,172,Crosswalk
c001,004848.jpg,276,Crosswalk
c003,004849.jpg,258,TrafficSign
c001,004850.jpg,173,Crosswalk
c004,004851.jpg,9,Container
c003,004852.jpg,330,TrafficSign
c002,004853.jpg,49,TrafficSign
c001,004854.jpg,256,TrafficSign
c004,004855.jpg,203,Container
c003,004856.jpg,424,Crosswalk
c001,004857.jpg,245,Container
c004,004858.jpg,70,Container
c002,004859.jpg,427,TrafficSign
c004,004860.jpg,183,Crosswalk
c002,004861.jpg,159,TrafficSign
c001,004862.jpg,241,Container
c001,004863.jpg,260,TrafficSign
c002,004864.jpg,367,Crosswalk
c001,004865.jpg,184,TrafficSign
c004,004866.jpg,168,Container
c003,004867.jpg,58,TrafficSign
c002,004868.jpg,182,Crosswalk
c002,004869.jpg,157,Crosswalk
c001,004870.jpg,6,Crosswalk
c003,004871.jpg,328,Crosswalk
c003,004872.jpg,191,Crosswalk
c002,004873.jpg,81,Crosswalk
c003,004874.jpg,476,TrafficSign
c001,004875.jpg,220,Crosswalk
c001,004876.jpg,201,Container
c002,004877.jpg,56,Crosswalk
c004,004878.jpg,315,Container
c002,004879.jpg,450,TrafficSign
c002,004880.jpg,253,Container
c004,004881.jpg,164,Crosswalk
c001,004882.jpg,345,Crosswalk
c002,004883.jpg,388,TrafficSign
c004,004884.jpg,4,Container
c001,004885.jpg,338,TrafficSign
c002,004886.jpg,146,TrafficSign
c002,004887.jpg,234,Crosswalk
c003,004888.jpg,373,TrafficSign
c002,004889.jpg,36,RubbishBins
c002,004890.jpg,155,TrafficSign
c002,004891.jpg,25,Crosswalk
c003,004892.jpg,90,TrafficSign
c003,004893.jpg,243,TrafficSign
c001,004894.jpg,144,TrafficSign
c002,004895.jpg,94,TrafficSign
c001,004896.jpg,275,Crosswalk
c003,004897.jpg,210,TrafficSign
c002,004898.jpg,468,TrafficSign
c003,004899.jpg,216,TrafficSign
c002,004900.jpg,328,Crosswalk
c002,004901.jpg,42,Container
c002,004902.jpg,265,Crosswalk
c003,004903.jpg,55,Container
c002,004904.jpg,188,Container
c003,004905.jpg,382,Crosswalk
c002,004906.jpg,309,Container
c002,004907.jpg,424,Crosswalk
c003,004908.jpg,357,TrafficSign
c001,004909.jpg,117,Container
c001,004910.jpg,97,TrafficSign
c003,004911.jpg,89,TrafficSign
c003,004912.jpg,136,TrafficSign
c002,004913.jpg,400,TrafficSign
c003,004914.jpg,396,RubbishBins
c004,004915.jpg,314,Crosswalk
c003,004916.jpg,316,TrafficSign
c002,004917.jpg,58,TrafficSign
c002,004918.jpg,324,Crosswalk
c003,004919.jpg,18,RubbishBins
c003,004920.jpg,457,TrafficSign
c003,004921.jpg,305,TrafficSign
c001,004922.jpg,27,Container
c001,004923.jpg,301,TrafficSign
c001,004924.jpg,34,TrafficSign
c003,004925.jpg,201,Container
c003,004926.jpg,233,TrafficSign
c003,004927.jpg,252,TrafficSign
c001,004928.jpg,146,TrafficSign
c003,004929.jpg,108,TrafficSign
c003,004930.jpg,429,Container
c001,004931.jpg,36,RubbishBins
c003,004932.jpg,148,TrafficSign
c002,004933.jpg,261,Crosswalk
c002,004934.jpg,465,Container
c003,004935.jpg,412,TrafficSign
c003,004936.jpg,420,TrafficSign
c001,004937.jpg,65,TrafficSign
c003,004938.jpg,62,TrafficSign
c001,004939.jpg,111,RubbishBins
c002,004940.jpg,159,TrafficSign
c001,004941.jpg,113,TrafficSign
c002,004942.jpg,156,Container
c003,004943.jpg,144,TrafficSign
c002,004944.jpg,317,Crosswalk
c001,004945.jpg,42,Container
c003,004946.jpg,177,TrafficSign
c002,004947.jpg,5,TrafficSign
c003,004948.jpg,215,TrafficSign
c003,004949.jpg,204,TrafficSign
c002,004950.jpg,196,Crosswalk
c001,004951.jpg,145,TrafficSign
c001,004952.jpg,246,TrafficSign
c002,004953.jpg,129,TrafficSign
c003,004954.jpg,413,Crosswalk
c002,004955.jpg,237,TrafficSign
c003,004956.jpg,61,Container
c001,004957.jpg,409,TrafficSign
c001,004958.jpg,444,TrafficSign
c004,004959.jpg,76,Container
c002,004960.jpg,253,Container
c001,004961.jpg,50,Container
c003,004962.jpg,3,Container
c003,004963.jpg,300,TrafficSign
c002,004964.jpg,235,TrafficSign
c003,004965.jpg,296,TrafficSign
c003,004966.jpg,77,TrafficSign
c004,004967.jpg,465,Container
c001,004968.jpg,61,Container
c004,004969.jpg,76,Container
c002,004970.jpg,214,TrafficSign
c002,004971.jpg,50,Container
c003,004972.jpg,101,TrafficSign
c003,004973.jpg,136,TrafficSign
c002,004974.jpg,369,Crosswalk
c001,004975.jpg,450,TrafficSign
c003,004976.jpg,334,TrafficSign
c003,004977.jpg,212,TrafficSign
c004,004978.jpg,209,Crosswalk
c001,004979.jpg,254,Crosswalk
c003,004980.jpg,178,TrafficSign
c001,004981.jpg,135,Container
c001,004982.jpg,405,TrafficSign
c003,004983.jpg,265,Crosswalk
c001,004984.jpg,102,Container
c003,004985.jpg,197,Container
c001,004986.jpg,172,Crosswalk
c001,004987.jpg,155,TrafficSign
c002,004988.jpg,62,TrafficSign
c001,004989.jpg,211,Crosswalk
c002,004990.jpg,251,TrafficSign
c004,004991.jpg,207,Container
c002,004992.jpg,183,Crosswalk
c003,004993.jpg,27,Container
c003,004994.jpg,4,Container
c003,004995.jpg,102,Container
c001,004996.jpg,214,TrafficSign
c002,004997.jpg,441,TrafficSign
c001,004998.jpg,215,TrafficSign
c004,004999.jpg,375,Crosswalk
c001,005000.jpg,335,TrafficSign
c003,005001.jpg,420,TrafficSign
c003,005002.jpg,416,TrafficSign
c002,005003.jpg,163,Container
c002,005004.jpg,403,TrafficSign
c003,005005.jpg,226,TrafficSign
c003,005006.jpg,91,TrafficSign
c002,005007.jpg,405,TrafficSign
c003,005008.jpg,141,RubbishBins
c003,005009.jpg,268,TrafficSign
c003,005010.jpg,184,TrafficSign
c004,005011.jpg,102,Container
c001,005012.jpg,214,TrafficSign
c001,005013.jpg,127,TrafficSign
c001,005014.jpg,55,Container
c002,005015.jpg,304,TrafficSign
c003,005016.jpg,348,TrafficSign
c004,005017.jpg,70,Container
c003,005018.jpg,290,Container
c003,005019.jpg,271,TrafficSign
c001,005020.jpg,89,TrafficSign
c002,005021.jpg,429,Container
c002,005022.jpg,295,TrafficSign
c002,005023.jpg,291,Container
c003,005024.jpg,407,TrafficSign
c001,005025.jpg,219,Crosswalk
c001,005026.jpg,385,TrafficSign
c003,005027.jpg,364,TrafficSign
c003,005028.jpg,157,Crosswalk
c003,005029.jpg,253,Container
c003,005030.jpg,409,TrafficSign
c003,005031.jpg,161,TrafficSign
c002,005032.jpg,17,Container
c002,005033.jpg,403,TrafficSign
c003,005034.jpg,333,Crosswalk
c002,005035.jpg,117,Container
c002,005036.jpg,242,Container
c001,005037.jpg,238,TrafficSign
c002,005038.jpg,27,Container
c002,005039.jpg,219,Crosswalk
c003,005040.jpg,167,TrafficSign
c001,005041.jpg,52,RubbishBins
c002,005042.jpg,16,TrafficSign
c004,005043.jpg,141,RubbishBins
c001,005044.jpg,132,TrafficSign
c003,005045.jpg,103,TrafficSign
c001,005046.jpg,375,Crosswalk
c003,005047.jpg,275,Crosswalk
c003,005048.jpg,221,Crosswalk
c003,005049.jpg,420,TrafficSign
c004,005050.jpg,13,Crosswalk
c004,005051.jpg,247,Container
c001,005052.jpg,23,Container
c003,005053.jpg,215,TrafficSign
c004,005054.jpg,434,Crosswalk
c003,005055.jpg,26,TrafficSign
c001,005056.jpg,302,Crosswalk
c002,005057.jpg,181,Crosswalk
c003,005058.jpg,70,Container
c004,005059.jpg,32,Container
c002,005060.jpg,6,Crosswalk
c001,005061.jpg,237,TrafficSign
c002,005062.jpg,410,Crosswalk
c002,005063.jpg,197,Container
c003,005064.jpg,326,TrafficSign
c003,005065.jpg,236,TrafficSign
c004,005066.jpg,70,Container
c003,005067.jpg,431,TrafficSign
c004,005068.jpg,197,Container
c003,005069.jpg,158,RubbishBins
c002,005070.jpg,309,Container
c002,005071.jpg,408,RubbishBins
c003,005072.jpg,196,Crosswalk
c003,005073.jpg,434,Crosswalk
c001,005074.jpg,33,TrafficSign
c002,005075.jpg,32,Container
c002,005076.jpg,22,Container
c002,005077.jpg,40,Container
c002,005078.jpg,476,TrafficSign
c002,005079.jpg,192,Container
c003,005080.jpg,163,Container
c003,005081.jpg,392,RubbishBins
c003,005082.jpg,186,Crosswalk
c004,005083.jpg,102,Container
c003,005084.jpg,340,TrafficSign
c003,005085.jpg,95,TrafficSign
c002,005086.jpg,172,Crosswalk
c003,005087.jpg,319,TrafficSign
c003,005088.jpg,205,TrafficSign
c003,005089.jpg,103,TrafficSign
c002,005090.jpg,9,Container
c003,005091.jpg,261,Crosswalk
c001,005092.jpg,70,Container
c001,005093.jpg,19,RubbishBins
c003,005094.jpg,126,Crosswalk
c002,005095.jpg,128,TrafficSign
c004,005096.jpg,149,Container
c002,005097.jpg,103,TrafficSign
c004,005098.jpg,111,RubbishBins
c001,005099.jpg,259,TrafficSign
c003,005100.jpg,21,TrafficSign
c002,005101.jpg,452,Crosswalk
c003,005102.jpg,344,Crosswalk
c002,005103.jpg,321,TrafficSign
c002,005104.jpg,191,Crosswalk
c001,005105.jpg,392,RubbishBins
c001,005106.jpg,119,Crosswalk
c001,005107.jpg,55,Container
c003,005108.jpg,28,Crosswalk
c002,005109.jpg,52,RubbishBins
c001,005110.jpg,395,TrafficSign
c003,005111.jpg,338,TrafficSign
c003,005112.jpg,379,TrafficSign
c003,005113.jpg,338,TrafficSign
c002,005114.jpg,256,TrafficSign
c003,005115.jpg,233,TrafficSign
c002,005116.jpg,375,Crosswalk
c001,005117.jpg,442,TrafficSign
c002,005118.jpg,308,TrafficSign
c002,005119.jpg,133,Container
c002,005120.jpg,70,Container
c003,005121.jpg,163,Container
c001,005122.jpg,110,Container
c003,005123.jpg,165,TrafficSign
c001,005124.jpg,38,RubbishBins
c002,005125.jpg,276,Crosswalk
c003,005126.jpg,253,Container
c004,005127.jpg,320,Crosswalk
c003,005128.jpg,219,Crosswalk
c003,005129.jpg,312,TrafficSign
c002,005130.jpg,142,TrafficSign
c001,005131.jpg,102,Container
c001,005132.jpg,50,Container
c003,005133.jpg,239,RubbishBins
c003,005134.jpg,330,TrafficSign
c001,005135.jpg,390,TrafficSign
c002,005136.jpg,155,TrafficSign
c001,005137.jpg,17,Container
c002,005138.jpg,445,TrafficSign
c004,005139.jpg,40,Container
c003,005140.jpg,214,TrafficSign
c001,005141.jpg,159,TrafficSign
c003,005142.jpg,473,TrafficSign
c002,005143.jpg,146,TrafficSign
c001,005144.jpg,247,Container
c001,005145.jpg,130,TrafficSign
c004,005146.jpg,211,Crosswalk
c001,005147.jpg,337,TrafficSign
c002,005148.jpg,247,Container
c001,005149.jpg,103,TrafficSign
c004,005150.jpg,185,Crosswalk
c002,005151.jpg,32,Container
c002,005152.jpg,233,TrafficSign
c004,005153.jpg,339,Container
c003,005154.jpg,189,TrafficSign
c003,005155.jpg,207,Container
c002,005156.jpg,19,RubbishBins
c004,005157.jpg,4,Container
c003,005158.jpg,184,TrafficSign
c001,005159.jpg,440,TrafficSign
c002,005160.jpg,463,TrafficSign
c003,005161.jpg,307,TrafficSign
c001,005162.jpg,51,TrafficSign
c004,005163.jpg,241,Container
c001,005164.jpg,245,Container
c003,005165.jpg,296,TrafficSign
c002,005166.jpg,58,TrafficSign
c001,005167.jpg,429,Container
c002,005168.jpg,388,TrafficSign
c002,005169.jpg,32,Container
c003,005170.jpg,463,TrafficSign
c003,005171.jpg,272,TrafficSign
c002,005172.jpg,127,TrafficSign
c002,005173.jpg,384,TrafficSign
c002,005174.jpg,350,Container
c004,005175.jpg,198,Container
c002,005176.jpg,117,Container
c001,005177.jpg,261,Crosswalk
c001,005178.jpg,32,Container
c003,005179.jpg,49,TrafficSign
c001,005180.jpg,346,TrafficSign
c003,005181.jpg,153,TrafficSign
c004,005182.jpg,408,RubbishBins
c003,005183.jpg,244,TrafficSign
c001,005184.jpg,176,TrafficSign
c003,005185.jpg,310,TrafficSign
c003,005186.jpg,252,TrafficSign
c001,005187.jpg,42,Container
c004,005188.jpg,25,Crosswalk
c001,005189.jpg,403,TrafficSign
c001,005190.jpg,115,RubbishBins
c003,005191.jpg,348,TrafficSign
c001,005192.jpg,247,Container
c004,005193.jpg,197,Container
c002,005194.jpg,442,TrafficSign
c003,005195.jpg,232,TrafficSign
c001,005196.jpg,16,TrafficSign
c002,005197.jpg,300,TrafficSign
c001,005198.jpg,9,Container
c004,005199.jpg,435,Container
c001,005200.jpg,247,Container
c002,005201.jpg,183,Crosswalk
c002,005202.jpg,12,TrafficSign
c003,005203.jpg,200,Crosswalk
c002,005204.jpg,204,TrafficSign
c002,005205.jpg,421,TrafficSign
c002,005206.jpg,266,TrafficSign
c001,005207.jpg,423,TrafficSign
c003,005208.jpg,236,TrafficSign
c003,005209.jpg,236,TrafficSign
c001,005210.jpg,384,TrafficSign
c002,005211.jpg,23,Container
c001,005212.jpg,450,TrafficSign
c003,005213.jpg,37,TrafficSign
c002,005214.jpg,330,TrafficSign
c003,005215.jpg,30,TrafficSign
c001,005216.jpg,115,RubbishBins
c003,005217.jpg,214,TrafficSign
c003,005218.jpg,223,Crosswalk
c003,005219.jpg,377,TrafficSign
c003,005220.jpg,166,TrafficSign
c001,005221.jpg,112,TrafficSign
c001,005222.jpg,97,TrafficSign
c001,005223.jpg,399,RubbishBins
c001,005224.jpg,241,Container
c002,005225.jpg,333,Crosswalk
c002,005226.jpg,17,Container
c003,005227.jpg,9,Container
c001,005228.jpg,274,TrafficSign
c004,005229.jpg,276,Crosswalk
c002,005230.jpg,457,TrafficSign
c003,005231.jpg,193,TrafficSign
c003,005232.jpg,409,TrafficSign
c003,005233.jpg,419,Crosswalk
c002,005234.jpg,133,Container
c004,005235.jpg,17,Container
c001,005236.jpg,107,TrafficSign
c003,005237.jpg,154,TrafficSign
c003,005238.jpg,141,RubbishBins
c003,005239.jpg,41,Container
c002,005240.jpg,46,Container
c004,005241.jpg,197,Container
c002,005242.jpg,133,Container
c001,005243.jpg,15,TrafficSign
c002,005244.jpg,343,Crosswalk
c001,005245.jpg,216,TrafficSign
c003,005246.jpg,44,TrafficSign
c003,005247.jpg,478,TrafficSign
c002,005248.jpg,134,Crosswalk
c004,005249.jpg,287,Container
c001,005250.jpg,201,Container
c001,005251.jpg,367,Crosswalk
c002,005252.jpg,68,Container
c003,005253.jpg,69,TrafficSign
c002,005254.jpg,120,Container
c001,005255.jpg,167,TrafficSign
c004,005256.jpg,182,Crosswalk
c001,005257.jpg,237,TrafficSign
c003,005258.jpg,408,RubbishBins
c003,005259.jpg,470,TrafficSign
c001,005260.jpg,255,TrafficSign
c002,005261.jpg,113,TrafficSign
c002,005262.jpg,23,Container
c001,005263.jpg,34,TrafficSign
c001,005264.jpg,402,TrafficSign
c004,005265.jpg,72,Container
c002,005266.jpg,422,TrafficSign
c003,005267.jpg,199,TrafficSign
c003,005268.jpg,294,TrafficSign
c003,005269.jpg,479,TrafficSign
c002,005270.jpg,197,Container
c003,005271.jpg,272,TrafficSign
c002,005272.jpg,336,Crosswalk
c003,005273.jpg,204,TrafficSign
c003,005274.jpg,114,TrafficSign
c002,005275.jpg,427,TrafficSign
c002,005276.jpg,3,Container
c002,005277.jpg,447,TrafficSign
c002,005278.jpg,72,Container
c003,005279.jpg,132,TrafficSign
c004,005280.jpg,303,Crosswalk
c001,005281.jpg,345,Crosswalk
c002,005282.jpg,32,Container
c002,005283.jpg,193,TrafficSign
c003,005284.jpg,80,TrafficSign
c001,005285.jpg,416,TrafficSign
c002,005286.jpg,26,TrafficSign
c003,005287.jpg,228,TrafficSign
c001,005288.jpg,119,Crosswalk
c003,005289.jpg,308,TrafficSign
c004,005290.jpg,183,Crosswalk
c002,005291.jpg,163,Container
c003,005292.jpg,423,TrafficSign
c002,005293.jpg,9,Container
c001,005294.jpg,197,Container
c002,005295.jpg,138,Crosswalk
c001,005296.jpg,32,Container
c002,005297.jpg,172,Crosswalk
c004,005298.jpg,119,Crosswalk
c003,005299.jpg,330,TrafficSign
c004,005300.jpg,201,Container
c003,005301.jpg,150,TrafficSign
c001,005302.jpg,129,TrafficSign
c003,005303.jpg,353,TrafficSign
c003,005304.jpg,150,TrafficSign
c002,005305.jpg,186,Crosswalk
c004,005306.jpg,331,Container
c001,005307.jpg,391,RubbishBins
c002,005308.jpg,454,TrafficSign
c003,005309.jpg,478,TrafficSign
c004,005310.jpg,81,Crosswalk
c003,005311.jpg,356,TrafficSign
c004,005312.jpg,72,Container
c001,005313.jpg,58,TrafficSign
c003,005314.jpg,81,Crosswalk
c003,005315.jpg,5,TrafficSign
c001,005316.jpg,73,TrafficSign
c004,005317.jpg,117,Container
c001,005318.jpg,355,Crosswalk
c002,005319.jpg,241,Container
c003,005320.jpg,466,TrafficSign
c001,005321.jpg,27,Container
c002,005322.jpg,222,TrafficSign
c004,005323.jpg,93,Crosswalk
c001,005324.jpg,197,Container
c003,005325.jpg,373,TrafficSign
c003,005326.jpg,107,TrafficSign
c003,005327.jpg,287,Container
c003,005328.jpg,317,Crosswalk
c002,005329.jpg,199,TrafficSign
c002,005330.jpg,255,TrafficSign
c002,005331.jpg,218,Container
c003,005332.jpg,262,TrafficSign
c003,005333.jpg,198,Container
c003,005334.jpg,410,Crosswalk
c003,005335.jpg,176,TrafficSign
c003,005336.jpg,99,TrafficSign
c001,005337.jpg,6,Crosswalk
c003,005338.jpg,40,Container
c002,005339.jpg,183,Crosswalk
c004,005340.jpg,164,Crosswalk
c001,005341.jpg,94,TrafficSign
c003,005342.jpg,252,TrafficSign
c001,005343.jpg,276,Crosswalk
c001,005344.jpg,337,TrafficSign
c003,005345.jpg,454,TrafficSign
c003,005346.jpg,237,TrafficSign
c003,005347.jpg,15,TrafficSign
c003,005348.jpg,107,TrafficSign
c002,005349.jpg,68,Container
c003,005350.jpg,49,TrafficSign
c002,005351.jpg,55,Container
c001,005352.jpg,68,Container
c003,005353.jpg,36,RubbishBins
c004,005354.jpg,111,RubbishBins
c002,005355.jpg,199,TrafficSign
c001,005356.jpg,44,TrafficSign
c003,005357.jpg,90,TrafficSign
c001,005358.jpg,115,RubbishBins
c001,005359.jpg,117,Container
c001,005360.jpg,17,Container
c003,005361.jpg,296,TrafficSign
c001,005362.jpg,226,TrafficSign
c003,005363.jpg,383,TrafficSign
c003,005364.jpg,302,Crosswalk
c002,005365.jpg,345,Crosswalk
c003,005366.jpg,254,Crosswalk
c002,005367.jpg,23,Container
c002,005368.jpg,314,Crosswalk
c001,005369.jpg,159,TrafficSign
c002,005370.jpg,72,Container
c003,005371.jpg,429,Container
c001,005372.jpg,2,Crosswalk
c001,005373.jpg,106,Crosswalk
c001,005374.jpg,247,Container
c004,005375.jpg,27,Container
c001,005376.jpg,84,Crosswalk
c001,005377.jpg,70,Container
c003,005378.jpg,461,TrafficSign
c003,005379.jpg,166,TrafficSign
c003,005380.jpg,183,Crosswalk
c004,005381.jpg,104,Crosswalk
c001,005382.jpg,98,TrafficSign
c003,005383.jpg,233,TrafficSign
c003,005384.jpg,31,Crosswalk
c003,005385.jpg,423,TrafficSign
c003,005386.jpg,354,RubbishBins
c003,005387.jpg,313,Crosswalk
c003,005388.jpg,65,TrafficSign
c001,005389.jpg,217,TrafficSign
c003,005390.jpg,294,TrafficSign
c003,005391.jpg,364,TrafficSign
c003,005392.jpg,277,TrafficSign
c001,005393.jpg,209,Crosswalk
c003,005394.jpg,134,Crosswalk
c001,005395.jpg,188,Container
c004,005396.jpg,331,Container
c002,005397.jpg,190,RubbishBins
c001,005398.jpg,173,Crosswalk
c002,005399.jpg,405,TrafficSign
c001,005400.jpg,7,Crosswalk
c003,005401.jpg,214,TrafficSign
c004,005402.jpg,462,Container
c003,005403.jpg,119,Crosswalk
c003,005404.jpg,112,TrafficSign
c003,005405.jpg,220,Crosswalk
c003,005406.jpg,289,TrafficSign
c003,005407.jpg,342,TrafficSign
c003,005408.jpg,149,Container
c002,005409.jpg,251,TrafficSign
c003,005410.jpg,338,TrafficSign
c004,005411.jpg,18,RubbishBins
c003,005412.jpg,240,RubbishBins
c003,005413.jpg,222,TrafficSign
c003,005414.jpg,62,TrafficSign
c001,005415.jpg,79,Crosswalk
c003,005416.jpg,250,TrafficSign
c002,005417.jpg,230,Container
c002,005418.jpg,55,Container
c004,005419.jpg,242,Container
c003,005420.jpg,446,Crosswalk
c002,005421.jpg,228,TrafficSign
c003,005422.jpg,193,TrafficSign
c002,005423.jpg,30,TrafficSign
c001,005424.jpg,144,TrafficSign
c003,005425.jpg,129,TrafficSign
c002,005426.jpg,110,Container
c002,005427.jpg,252,TrafficSign
c001,005428.jpg,457,TrafficSign
c001,005429.jpg,189,TrafficSign
c003,005430.jpg,328,Crosswalk
c001,005431.jpg,172,Crosswalk
c001,005432.jpg,36,RubbishBins
c003,005433.jpg,406,TrafficSign
c001,005434.jpg,389,TrafficSign
c003,005435.jpg,405,TrafficSign
c003,005436.jpg,333,Crosswalk
c002,005437.jpg,225,TrafficSign
c004,005438.jpg,462,Container
c001,005439.jpg,145,TrafficSign
c001,005440.jpg,101,TrafficSign
c003,005441.jpg,223,Crosswalk
c001,005442.jpg,208,Crosswalk
c002,005443.jpg,172,Crosswalk
c002,005444.jpg,291,Container
c003,005445.jpg,44,TrafficSign
c002,005446.jpg,252,TrafficSign
c001,005447.jpg,387,TrafficSign
c002,005448.jpg,278,RubbishBins
c001,005449.jpg,478,TrafficSign
c004,005450.jpg,186,Crosswalk
c001,005451.jpg,442,TrafficSign
c002,005452.jpg,463,TrafficSign
c003,005453.jpg,315,Container
c002,005454.jpg,174,TrafficSign
c003,005455.jpg,191,Crosswalk
c003,005456.jpg,93,Crosswalk
c001,005457.jpg,49,TrafficSign
c003,005458.jpg,458,TrafficSign
c003,005459.jpg,28,Crosswalk
c002,005460.jpg,348,TrafficSign
c002,005461.jpg,227,Container
c001,005462.jpg,262,TrafficSign
c004,005463.jpg,393,Container
c004,005464.jpg,276,Crosswalk
c002,005465.jpg,87,Crosswalk
c003,005466.jpg,42,Container
c003,005467.jpg,163,Container
c004,005468.jpg,396,RubbishBins
c003,005469.jpg,193,TrafficSign
c002,005470.jpg,32,Container
c003,005471.jpg,475,TrafficSign
c003,005472.jpg,76,Container
c001,005473.jpg,325,TrafficSign
c003,005474.jpg,232,TrafficSign
c003,005475.jpg,219,Crosswalk
c003,005476.jpg,266,TrafficSign
c004,005477.jpg,191,Crosswalk
c003,005478.jpg,375,Crosswalk
c004,005479.jpg,313,Crosswalk
c004,005480.jpg,299,RubbishBins
c003,005481.jpg,473,TrafficSign
c003,005482.jpg,183,Crosswalk
c004,005483.jpg,68,Container
c003,005484.jpg,319,TrafficSign
c003,005485.jpg,123,TrafficSign
c003,005486.jpg,277,TrafficSign
c002,005487.jpg,142,TrafficSign
c004,005488.jpg,203,Container
c003,005489.jpg,67,TrafficSign
c004,005490.jpg,55,Container
c003,005491.jpg,16,TrafficSign
c004,005492.jpg,197,Container
c003,005493.jpg,275,Crosswalk
c004,005494.jpg,391,RubbishBins
c003,005495.jpg,186,Crosswalk
c003,005496.jpg,251,TrafficSign
c001,005497.jpg,415,TrafficSign
c004,005498.jpg,297,Crosswalk
c003,005499.jpg,367,Crosswalk
c003,005500.jpg,339,Container
c003,005501.jpg,405,TrafficSign
c004,005502.jpg,179,RubbishBins
c001,005503.jpg,277,TrafficSign
c002,005504.jpg,94,TrafficSign
c003,005505.jpg,153,TrafficSign
c003,005506.jpg,51,TrafficSign
c001,005507.jpg,224,TrafficSign
c003,005508.jpg,121,TrafficSign
c003,005509.jpg,19,RubbishBins
c001,005510.jpg,469,RubbishBins
c003,005511.jpg,442,TrafficSign
c001,005512.jpg,269,TrafficSign
c002,005513.jpg,252,TrafficSign
c001,005514.jpg,242,Container
c003,005515.jpg,229,TrafficSign
c003,005516.jpg,127,TrafficSign
c003,005517.jpg,381,TrafficSign
c001,005518.jpg,197,Container
c003,005519.jpg,278,RubbishBins
c001,005520.jpg,221,Crosswalk
c004,005521.jpg,275,Crosswalk
c003,005522.jpg,399,RubbishBins
c004,005523.jpg,181,Crosswalk
c002,005524.jpg,84,Crosswalk
c001,005525.jpg,185,Crosswalk
c003,005526.jpg,239,RubbishBins
c002,005527.jpg,181,Crosswalk
c002,005528.jpg,203,Container
c002,005529.jpg,277,TrafficSign
c002,005530.jpg,399,RubbishBins
c003,005531.jpg,164,Crosswalk
c004,005532.jpg,27,Container
c003,005533.jpg,314,Crosswalk
c002,005534.jpg,299,RubbishBins
c003,005535.jpg,421,TrafficSign
c001,005536.jpg,251,TrafficSign
c003,005537.jpg,234,Crosswalk
c002,005538.jpg,76,Container
c002,005539.jpg,149,Container
c001,005540.jpg,236,TrafficSign
c001,005541.jpg,268,TrafficSign
c002,005542.jpg,222,TrafficSign
c003,005543.jpg,197,Container
c002,005544.jpg,213,Crosswalk
c002,005545.jpg,179,RubbishBins
c002,005546.jpg,16,TrafficSign
c001,005547.jpg,22,Container
c001,005548.jpg,126,Crosswalk
c001,005549.jpg,221,Crosswalk
c003,005550.jpg,9,Container
c003,005551.jpg,453,TrafficSign
c004,005552.jpg,213,Crosswalk
c004,005553.jpg,72,Container
c001,005554.jpg,87,Crosswalk
c002,005555.jpg,205,TrafficSign
c002,005556.jpg,55,Container
c003,005557.jpg,112,TrafficSign
c001,005558.jpg,268,TrafficSign
c002,005559.jpg,229,TrafficSign
c003,005560.jpg,122,Crosswalk
c003,005561.jpg,115,RubbishBins
c001,005562.jpg,50,Container
